"","mzmed","rtmed","FC","logFC","p.val.adj.DISEASE.CTR","threshold","FC.1","logFC.1","p.val.adj.TREATMENT.DISEASE","threshold.1","FC.combi","CTR","DISEASE","TREATMENT"
"M496T459_1",495.637975168722,458.954,-1.23129258695029,-0.300173624199035,0.999999999953486,"FALSE",2.60499939448098,1.38128303715661,0.00309367715541893,"TRUE",3.20751644343443,6030.18510219029,4897.44287109375,12757.8357137044
"M203T272",203.08178995446,271.946,1.29747018338732,0.375701385000481,0.999999999953486,"FALSE",-2.46642701258731,-1.30242259520334,0.0346201452809382,"TRUE",3.20011550833308,24261.7919573103,31478.9516601562,12762.9771728516
"M302T437",302.02093209007,436.816,1.0994823171928,0.136824401734132,0.999999999953486,"FALSE",-2.9054501741086,-1.53876171393515,0.0104184169612029,"TRUE",3.19449108991716,329514.414620536,362295.272135417,124695.055989583
"M139T313",139.051143120969,313.118,-1.21666190441258,-0.282928316290293,0.999999999953486,"FALSE",2.62178039927525,1.39054685026428,0.000725949231042272,"TRUE",3.1898203335338,10691.716343471,8787.74645996094,23039.541422526
"M288T360",288.145100612299,359.524,-1.25971110848098,-0.333092916146729,0.999999999953486,"FALSE",2.53126070629442,1.33985610496273,0.0171694818672151,"TRUE",3.1886572301805,28448.247000558,22583.1516520182,57163.8444010417
"M405T69",405.004702335258,68.642,1.51360018375324,0.597984168935208,0.00133598966524454,"FALSE",-2.10506214649288,-1.07386282574469,6.56096616421929e-07,"TRUE",3.1862224517436,4157.05238560268,6292.11525472005,2989.04014078776
"M569T466",569.351675221442,465.802,-1.35309113627917,-0.436259014059445,0.999999999953486,"FALSE",2.35189174193551,1.23382165415077,0.00444310312775945,"TRUE",3.18232386950111,6115.43341936384,4519.60201009115,10629.6146443685
"M337T545",337.099018974089,544.898,-1.19814349607005,-0.260800703344706,0.999999999953486,"FALSE",2.6518576141577,1.40700331509482,0.00869960502428914,"TRUE",3.17730595290688,3695.99886648996,3084.77146402995,8180.37469482422
"M165T359",165.075736921806,359.341,-1.25033664314921,-0.322316581298725,0.999999999953486,"FALSE",2.53659063503996,1.34289071039477,0.0197044038237731,"TRUE",3.17159221965958,51405.5788225446,41113.390625,104287.841634115
"M418T342",418.265333471986,341.89,-1.07250173396903,-0.100979980206407,0.999999999953486,"FALSE",2.94472612921166,1.55813346414026,5.94569581613404e-05,"TRUE",3.15822387964342,3708.79624720982,3458.07948811849,10183.0970255534
"M413T533_1",412.990305478067,532.8985,1.06128845005058,0.0858168229820082,0.999999999953486,"FALSE",-2.97326269901436,-1.57204693644501,0.014646292631526,"TRUE",3.15548936143015,13153.1072474888,13959.2408040365,4694.92346191406
"M261T432",261.087613700951,431.9595,-1.26612762891042,-0.34042283945461,0.999999999953486,"FALSE",2.49130509219339,1.3169017088698,0.00786269715604907,"TRUE",3.15431020927127,2837.22494070871,2240.86804199219,5582.68596394857
"M303T437",303.02197278215,436.8025,1.11030085266955,0.150950649408208,0.999999999953486,"FALSE",-2.83038177070187,-1.50099666137917,0.0123856532374447,"TRUE",3.14257529339063,70622.9988839286,78412.7758789062,27703.9573567708
"M147T359",147.065220103609,359.3155,-1.29187099188951,-0.369462007606137,0.999999999953486,"FALSE",2.42738025685512,1.27940012897003,0.0234621126017039,"TRUE",3.13586214011644,9210.4688546317,7129.55775960286,17306.1477457682
"M182T64_2",182.044339884547,63.889,1.37340333122748,0.45775536802806,0.395046485051455,"FALSE",-2.28260978693971,-1.19068425134395,0.000140067216705066,"TRUE",3.13494388527545,14917.3147321429,20487.4897460938,8975.46740722656
"M243T56",242.92664248305,55.791,1.27772357534622,0.3535757552112,0.999999999953486,"FALSE",-2.44110794773836,-1.28753609365384,0.0131813924838173,"TRUE",3.11906117479032,20774.9017857143,26544.5817871094,10873.9893341064
"M465T455_3",465.303534777077,454.992,-1.1217218638301,-0.165714997322158,0.999999999953486,"FALSE",2.78032483495353,1.47525344784059,0.00208270077649995,"TRUE",3.11875115591719,4624.08475167411,4122.30954996745,11461.3596191406
"M577T356_3",577.262816199258,355.958,1.31365601116714,0.393587546624167,0.999999999953486,"FALSE",-2.37380455154625,-1.24720115481013,0.0118253734830786,"TRUE",3.11836261847466,3902.94318498884,5127.12477620443,2159.87654622396
"M399T310",399.23570774617,310.351,1.46094939386971,0.546906205192958,0.315444243522567,"FALSE",-2.13275334273176,-1.09271712470598,0.001008962449106,"TRUE",3.11584470333755,12422.9721679688,18149.3336588542,8509.81372070312
"M400T310",400.23973127168,310.351,1.41088283214664,0.496598183186966,0.529402690974771,"FALSE",-2.20623357602057,-1.14158553849402,0.00117684797619722,"TRUE",3.1127370761129,4616.23359026228,6512.96472167969,2952.07397460938
"M234T220",233.982018656236,220.251,-1.10042175363294,-0.138056564894136,0.999999999953486,"FALSE",2.82251175531572,1.4969795896078,0.000132049234147827,"TRUE",3.10595333543412,11263.9971749442,10236.0727945964,28891.4357910156
"M630T925",630.180517868221,925.1635,-1.35062383408252,-0.433625921687952,0.967538699113465,"FALSE",-2.29756046656215,-1.20010283046379,0.0349354000389692,"TRUE",3.1031399263846,5456.40118408203,4039.91181437174,1758.34841918945
"M281T337",281.113885134928,336.526,1.31060917667888,0.390237538399341,0.999999999953486,"FALSE",-2.36452488744573,-1.24155032674204,0.0026160933841041,"TRUE",3.09896801597198,144123.160993304,188889.137369792,79884.6053059896
"M261T313_2",261.132644117476,313.18,-1.13549296217986,-0.183318764204489,0.999999999953486,"FALSE",2.70306440553766,1.43459588717516,0.000638293927868101,"TRUE",3.06931060880691,173470.460379464,152771.057291667,412950.007161458
"M261T437",260.99412101185,436.807,1.15232879851418,0.204552425377875,0.999999999953486,"FALSE",-2.65937979939352,-1.41108983043855,0.00857337480853232,"TRUE",3.06447992902803,78700.1301618304,90688.4264322917,34101.3444010417
"M433T412_2",433.208624895647,412.498,-1.10132335878795,-0.139238119790147,0.999999999953486,"FALSE",2.78175272943483,1.47599418412428,0.00924216829134636,"TRUE",3.06360925929872,4363.6227242606,3962.16305541992,11021.7578938802
"M253T135",252.988736954652,135.042,-1.49887168432197,-0.583876882074267,0.999999999953486,"FALSE",2.04093296133758,1.02922879484774,0.0405112529546831,"TRUE",3.05909662534828,55077.8950892857,36746.2376302083,74996.6075846354
"M556T861",556.158837790867,860.8695,-1.33898325175895,-0.421137915288494,0.999999999953486,"FALSE",-2.27804593807502,-1.18779684009466,0.0372757517688115,"TRUE",3.05026535781995,5495.84629603795,4104.4921875,1801.76006062826
"M455T489_1",454.945318624161,489.495,-1.14671063021918,-0.197501376517269,0.999999999953486,"FALSE",2.65480724393616,1.40860711590225,0.000659883903982524,"TRUE",3.04429568780449,4096.50798688616,3572.39906819661,9484.03092447917
"M159T63",159.025197494312,62.6615,-1.07977077545953,-0.110725075159507,0.999999999953486,"FALSE",-2.81868687216039,-1.49502321786123,0.00457893976754606,"TRUE",3.04353570973021,139731.389508929,129408.382486979,45910.8756510417
"M232T299",232.088573307634,298.938,-1.36959326656142,-0.453747514034583,0.999999999953486,"FALSE",2.22121250973253,1.15134742623509,0.00345829794315097,"TRUE",3.04215769693168,3941.30639648438,2877.72033691406,6392.02841186523
"M272T471",272.201734352809,471.132,1.1263818458269,0.171695987004608,0.999999999953486,"FALSE",-2.70074606677742,-1.43335799918674,0.0108202015153667,"TRUE",3.04207133980649,4768.4271937779,5371.06982421875,1988.73559061686
"M623T389",623.449458845524,389.491,-1.24867213147511,-0.320394712822522,0.999999999953486,"FALSE",2.43149244369417,1.28184210814585,1.34455700142961e-05,"TRUE",3.03613685233322,7120.70741489955,5702.62379964193,13865.8866780599
"M124T92",124.057759306128,91.91,1.2806222597994,0.356844992245371,0.999999999953486,"FALSE",-2.36563542645777,-1.24222775374176,0.0241807568158547,"TRUE",3.02948538569188,5329.72174944196,6825.3603108724,2885.21224975586
"M202T77",202.082715341447,77.3535,1.27863149881538,0.354600539878076,0.999999999953486,"FALSE",-2.36402802135233,-1.24124713620345,0.00602269496625387,"TRUE",3.02272069218329,7429.96946498326,9500.19299316406,4018.6465250651
"M753T461",753.472543591841,460.9775,-1.20964381060076,-0.274582296814361,0.999999999953486,"FALSE",2.49807901593666,1.32081911109202,0.00035065076895584,"TRUE",3.02178582001941,4177.9380405971,3453.85807291667,8628.01037597656
"M264T437",263.981143364139,436.8025,1.10045837839356,0.138104580558188,0.999999999953486,"FALSE",-2.74279329088537,-1.45564589836124,0.0118637414830039,"TRUE",3.01832985715645,54888.921875,60402.9739583333,22022.4302571615
"M211T467",211.058858657645,467.0695,-1.27310633240656,-0.348352921068876,0.999999999953486,"FALSE",2.36818112749847,1.24377942798988,0.00979554129380444,"TRUE",3.014946389704,4320.9413016183,3394.01446024577,8037.64099121094
"M307T437",307.000087599784,436.816,1.08316478946541,0.115252746971192,0.999999999953486,"FALSE",-2.78186001064863,-1.47604982209996,0.00980866521590771,"TRUE",3.01321281275647,14582.1829310826,15794.9071044922,5677.82240804036
"M457T464",457.315711895707,463.6805,-1.17152938462541,-0.228393140732582,0.999999999953486,"FALSE",2.57046909849785,1.36203166849288,0.045820307292911,"TRUE",3.01138008116181,11773.4978724888,10049.6820882161,25832.397257487
"M116T87",115.963637484254,86.834,1.34866126859973,0.431528044745982,0.968779514836405,"FALSE",-2.23035956404236,-1.15727631079334,0.00369458317778354,"TRUE",3.0079995590749,24599.0376325335,33175.769299825,14874.6282145182
"M378T652",378.240839053656,651.534,1.40609821176502,0.491697365874129,0.816794334657472,"FALSE",-2.12480936087659,-1.08733340762413,0.00718002908776812,"TRUE",2.98769064267015,36641.4621930804,51521.4944661458,24247.5844726562
"M219T84",219.097889488236,84.2115,1.39462522499112,0.479877481417169,0.999999999953486,"FALSE",-2.13803756179098,-1.09628719905164,0.0214842681069138,"TRUE",2.98176111565221,59930.6215122768,83580.7565104167,39092.276957194
"M205T287_2",205.097953649248,287.4955,1.20855316210054,0.273280936083972,0.999999999953486,"FALSE",-2.45990211983223,-1.29860091148239,0.0128205575455039,"TRUE",2.97292248538105,12242.1660679408,14795.3085123698,6014.59236653646
"M450T454",450.294603577045,453.541,-1.12624862788172,-0.171525348392243,0.999999999953486,"FALSE",2.62861120761362,1.39430077172882,0.000417151379284886,"TRUE",2.96046976580934,16202.9276646205,14386.634765625,37816.8693847656
"M250T437",250.051231378776,436.875,1.02005304489796,0.0286441773157944,0.999999999953486,"FALSE",-2.90185526490108,-1.53697556426451,0.00488093747070388,"TRUE",2.96004629881554,23872.4226074219,24351.1373697917,8391.57543945312
"M181T63",181.00796175245,63.492,-1.02276257038432,-0.0324712689489328,0.999999999953486,"FALSE",-2.89370549460823,-1.53291809979343,0.0116078632618816,"TRUE",2.95957366960074,14885.8408203125,14554.5420328776,5029.72471110026
"M477T459_1",476.624913199831,458.9475,-1.12740558260148,-0.173006616437361,0.999999999953486,"FALSE",2.62153287681164,1.39041063889859,0.000353356137056016,"TRUE",2.95553080029076,2954.76091657366,2620.84999593099,6870.64442952474
"M218T221",217.956178914704,220.637,-1.09017197687562,-0.124555741070662,0.999999999953486,"FALSE",2.70973449490202,1.4381515004156,0.000188398132783433,"TRUE",2.95407661111538,22401.0584542411,20548.1877441406,55680.1331380208
"M638T359_1",637.573368468094,358.6155,1.14443475870183,0.194635220883857,0.999999999953486,"FALSE",-2.58086440313342,-1.36785434520333,0.00313271399038205,"TRUE",2.95363093044213,6839.09828404018,7826.90179443359,3032.66680145264
"M300T437_2",300.025187158766,436.875,1.06320659172544,0.0884219542528069,0.999999999953486,"FALSE",-2.77738985072429,-1.47372969650548,0.010476244935011,"TRUE",2.95293919708141,20673.5587681362,21980.2639567057,7914.00024414062
"M865T356_1",864.887134614725,355.9615,1.23231069457117,0.301366039317463,0.999999999953486,"FALSE",-2.39600419900874,-1.26063043645882,0.0278933923498788,"TRUE",2.9526215986759,10889.7443150112,13419.5483805339,5600.80336507161
"M282T336",282.117284842157,336.462,1.29221711069908,0.369848483510428,0.999999999953486,"FALSE",-2.28300038317638,-1.19093110170305,0.00366750173300511,"TRUE",2.95013215887306,21636.4924316406,27959.0457356771,12246.6233215332
"M210T221_2",209.965049613819,220.632,-1.12674361961423,-0.172159280559615,0.999999999953486,"FALSE",2.61026550120157,1.38419655690474,0.000176448862348251,"TRUE",2.94109999897799,5458.70429338728,4844.67291259766,12645.8825683594
"M553T466_3",553.355518152597,465.935,-1.17328537675882,-0.230553960988434,0.999999999953486,"FALSE",2.49700568600242,1.32019910647163,0.00763903352575016,"TRUE",2.92970025707027,3944.69731794085,3362.09535725911,8395.17122395833
"M369T427_2",369.219846748178,426.765,-1.19032546677486,-0.251356098829477,0.999999999953486,"FALSE",2.4509623779219,1.29334833912027,0.0019039653639414,"TRUE",2.9174429365475,50826.9693080357,42700.0603841146,104656.241536458
"M265T437_1",264.982468499952,436.816,1.08737521609217,0.120849851118431,0.999999999953486,"FALSE",-2.68290382089076,-1.42379533651753,0.00911749076474682,"TRUE",2.91732312199558,10135.1945452009,11020.759358724,4107.77280680339
"M684T959",683.543529428302,959.281,1.24524422211744,0.316428716979695,0.999999999953486,"FALSE",-2.34189469816718,-1.22767620741581,0.0247210573595172,"TRUE",2.91623084170013,9869.16050502232,12289.5150960286,5247.68048095703
"M266T437",265.974376825491,436.8025,1.11738525319245,0.160126685413072,0.999999999953486,"FALSE",-2.60461441057826,-1.38106981046109,0.00863602240145338,"TRUE",2.9103577326327,21238.2463030134,23731.3032226562,9111.25390625
"M223T607",223.064251703874,607.079,1.23461610169189,0.304062512024779,0.999999999953486,"FALSE",-2.35461774556749,-1.23549286818806,0.00316644397037134,"TRUE",2.90704898200708,634599.877232143,783487.2265625,332744.9765625
"M128T313",127.999243576894,313.03,-1.0302436322444,-0.0429855466003945,0.999999999953486,"FALSE",-2.81668049112091,-1.49399592153377,3.28807004771707e-08,"TRUE",2.90186714004435,5605.90262276786,5441.33683268229,1931.82608032227
"M292T437",291.975977753934,436.816,1.14142893340803,0.190841038615195,0.999999999953486,"FALSE",-2.54168725810882,-1.34578652486185,0.0135771915666415,"TRUE",2.90115537607992,5394.1306413923,6157.01678466797,2422.41320800781
"M899T51",898.648484240378,50.941,1.3242688868408,0.405196084627183,0.999999999953486,"FALSE",-2.19074017277516,-1.13141838725966,0.0419575849682243,"TRUE",2.90112904995839,108905.918945312,144220.720052083,65831.9602864583
"M578T414",578.37526972193,414.4225,1.3146472692897,0.394675764453591,0.999999999953486,"FALSE",2.20246466080195,1.13911887086201,6.24113521012993e-05,"TRUE",2.89546415203036,11622.0107421875,15278.8446858724,33651.1154785156
"M305T437",305.013335845253,436.998,1.14045678262093,0.189611777049158,0.999999999953486,"FALSE",-2.53527468729987,-1.34214206617784,0.0100074429663292,"TRUE",2.89137121293829,6692.59076799665,7632.61053466797,3010.56551106771
"M225T607",225.06215688304,607.083,1.25160012488017,0.323773707638414,0.999999999953486,"FALSE",-2.30561648266917,-1.20515255437446,0.00314452534568835,"TRUE",2.88570987763451,73172.2296316964,91582.3717447917,39721.4248046875
"M342T308",342.156664391943,308.347,-1.03221025873041,-0.0457368741825243,0.999999999953486,"FALSE",2.78965127592924,1.48008478731191,3.41605645384308e-05,"TRUE",2.87950666529455,5734.70561000279,5555.75335693359,15498.614440918
"M579T414",579.378367138883,414.4295,1.33508982643503,0.41693681142047,0.999999999953486,"FALSE",2.14847984248621,1.1033162414909,5.96338152455649e-05,"TRUE",2.86841358000406,3360.14113943917,4486.09025065104,9638.27447509766
"M283T544_1",283.082627504461,544.26,-1.14885499800428,-0.200196720646156,0.999999999953486,"FALSE",2.49477844843185,1.3189117011173,0.0188627805590389,"TRUE",2.86613868939429,3710.65094866071,3229.86883036296,8057.8071492513
"M371T360",371.038701997881,359.509,-1.20931681841524,-0.274192253254601,0.999999999953486,"FALSE",2.36880135332239,1.24415721985596,0.0102912841074125,"TRUE",2.86463131605754,4199.64538574219,3472.74206542969,8226.23610432943
"M262T437",261.994496036272,436.935,1.12874145360945,0.174715064222686,0.999999999953486,"FALSE",-2.5329693501782,-1.3408296200376,0.0102451116222595,"TRUE",2.85906750626832,15885.2458844866,17930.335530599,7078.78108723958
"M192T342",192.066245087061,341.816,-1.26777047910009,-0.342293579360183,0.999999999953486,"FALSE",2.25312504277311,1.17192738174145,0.000672605496979354,"TRUE",2.85644541494888,4123.11943708147,3252.26017252604,7327.74884033203
"M373T681",373.187219228011,681.332,1.01808837121222,0.0258627943961369,0.999999999953486,"FALSE",2.79920166600448,1.48501542834133,0.0129861948635358,"TRUE",2.84983466483703,2175.70960344587,2215.06464640299,6200.41264851888
"M497T461_1",496.975104317244,460.536,-1.30144815100683,-0.380117836693741,0.999999999953486,"FALSE",2.18355837283911,1.12668109905032,0.00244777895620282,"TRUE",2.84178800694694,3887.04062325614,2986.70417277018,6521.64290364583
"M458T460",458.304394091072,459.611,-1.19769605632656,-0.260261836619771,0.999999999953486,"FALSE",2.37253356030723,1.24642849481071,0.0129867319079287,"TRUE",2.84157408868237,3972.77380371094,3317.01334635417,7869.72548421224
